arquivo,sinal,pessoa,rep,fonte,origem,bytes,validado,estado
pessoaM06_sinal-conhecer_rep02.mp4,conhecer,M06,02,minds,11ConhecerSinalizador06-2.mp4,71302604,sim,baixado
pessoaM06_sinal-conhecer_rep03.mp4,conhecer,M06,03,minds,11ConhecerSinalizador06-3.mp4,62990229,sim,baixado
pessoaM06_sinal-conhecer_rep04.mp4,conhecer,M06,04,minds,11ConhecerSinalizador06-4.mp4,69439788,sim,baixado
pessoaM06_sinal-conhecer_rep05.mp4,conhecer,M06,05,minds,11ConhecerSinalizador06-5.mp4,74026403,sim,baixado
pessoaM08_sinal-conhecer_rep01.mp4,conhecer,M08,01,minds,11ConhecerSinalizador08-1.mp4,49050565,sim,baixado
pessoaM08_sinal-conhecer_rep02.mp4,conhecer,M08,02,minds,11ConhecerSinalizador08-2.mp4,57173599,sim,baixado
pessoaM08_sinal-conhecer_rep03.mp4,conhecer,M08,03,minds,11ConhecerSinalizador08-3.mp4,53016514,sim,baixado
pessoaM08_sinal-conhecer_rep04.mp4,conhecer,M08,04,minds,11ConhecerSinalizador08-4.mp4,48210319,sim,baixado
pessoaM08_sinal-conhecer_rep05.mp4,conhecer,M08,05,minds,11ConhecerSinalizador08-5.mp4,47209721,sim,baixado
pessoaM10_sinal-conhecer_rep01.mp4,conhecer,M10,01,minds,11ConhecerSinalizador10-1.mp4,41170952,sim,baixado
pessoaM10_sinal-conhecer_rep02.mp4,conhecer,M10,02,minds,11ConhecerSinalizador10-2.mp4,39814687,sim,baixado
pessoaM10_sinal-conhecer_rep03.mp4,conhecer,M10,03,minds,11ConhecerSinalizador10-3.mp4,43692066,sim,baixado
pessoaM10_sinal-conhecer_rep04.mp4,conhecer,M10,04,minds,11ConhecerSinalizador10-4.mp4,50283704,sim,baixado
pessoaM10_sinal-conhecer_rep05.mp4,conhecer,M10,05,minds,11ConhecerSinalizador10-5.mp4,41095415,sim,baixado
pessoaM11_sinal-conhecer_rep01.mp4,conhecer,M11,01,minds,11ConhecerSinalizador11-1.mp4,88263560,sim,baixado
pessoaM11_sinal-conhecer_rep02.mp4,conhecer,M11,02,minds,11ConhecerSinalizador11-2.mp4,74244855,sim,baixado
pessoaM11_sinal-conhecer_rep03.mp4,conhecer,M11,03,minds,11ConhecerSinalizador11-3.mp4,95962020,sim,baixado
pessoaM11_sinal-conhecer_rep04.mp4,conhecer,M11,04,minds,11ConhecerSinalizador11-4.mp4,87931820,sim,baixado
pessoaM11_sinal-conhecer_rep05.mp4,conhecer,M11,05,minds,11ConhecerSinalizador11-5.mp4,82963568,sim,baixado
pessoaM12_sinal-conhecer_rep01.mp4,conhecer,M12,01,minds,11ConhecerSinalizador12-1.mp4,78800755,sim,baixado
pessoaM12_sinal-conhecer_rep02.mp4,conhecer,M12,02,minds,11ConhecerSinalizador12-2.mp4,87191394,sim,baixado
pessoaM12_sinal-conhecer_rep03.mp4,conhecer,M12,03,minds,11ConhecerSinalizador12-3.mp4,80547252,sim,baixado
pessoaM12_sinal-conhecer_rep04.mp4,conhecer,M12,04,minds,11ConhecerSinalizador12-4.mp4,87791540,sim,baixado
pessoaM12_sinal-conhecer_rep05.mp4,conhecer,M12,05,minds,11ConhecerSinalizador12-5.mp4,83224895,sim,baixado
pessoaM01_sinal-espelho_rep01.mp4,espelho,M01,01,minds,12EspelhoSinalizador01-1.mp4,62794091,sim,baixado
pessoaM01_sinal-espelho_rep02.mp4,espelho,M01,02,minds,12EspelhoSinalizador01-2.mp4,46227151,sim,baixado
pessoaM01_sinal-espelho_rep03.mp4,espelho,M01,03,minds,12EspelhoSinalizador01-3.mp4,47267643,sim,baixado
pessoaM01_sinal-espelho_rep04.mp4,espelho,M01,04,minds,12EspelhoSinalizador01-4.mp4,37688398,sim,baixado
pessoaM01_sinal-espelho_rep05.mp4,espelho,M01,05,minds,12EspelhoSinalizador01-5.mp4,44933299,sim,baixado
pessoaM02_sinal-espelho_rep01.mp4,espelho,M02,01,minds,12EspelhoSinalizador02-1.mp4,47624908,sim,baixado
pessoaM02_sinal-espelho_rep02.mp4,espelho,M02,02,minds,12EspelhoSinalizador02-2.mp4,44665944,sim,baixado
pessoaM02_sinal-espelho_rep03.mp4,espelho,M02,03,minds,12EspelhoSinalizador02-3.mp4,54159767,sim,baixado
pessoaM02_sinal-espelho_rep04.mp4,espelho,M02,04,minds,12EspelhoSinalizador02-4.mp4,53698691,sim,baixado
pessoaM02_sinal-espelho_rep05.mp4,espelho,M02,05,minds,12EspelhoSinalizador02-5.mp4,56470790,sim,baixado
pessoaM05_sinal-espelho_rep01.mp4,espelho,M05,01,minds,12EspelhoSinalizador05-1.mp4,51679231,sim,baixado
pessoaM05_sinal-espelho_rep02.mp4,espelho,M05,02,minds,12EspelhoSinalizador05-2.mp4,54203143,sim,baixado
pessoaM05_sinal-espelho_rep03.mp4,espelho,M05,03,minds,12EspelhoSinalizador05-3.mp4,69410142,sim,baixado
pessoaM05_sinal-espelho_rep04.mp4,espelho,M05,04,minds,12EspelhoSinalizador05-4.mp4,50874946,sim,baixado
pessoaM05_sinal-espelho_rep05.mp4,espelho,M05,05,minds,12EspelhoSinalizador05-5.mp4,51834681,sim,baixado
pessoaM06_sinal-espelho_rep01.mp4,espelho,M06,01,minds,12EspelhoSinalizador06-1.mp4,59250605,sim,baixado
pessoaM06_sinal-espelho_rep02.mp4,espelho,M06,02,minds,12EspelhoSinalizador06-2.mp4,63851525,sim,baixado
pessoaM06_sinal-espelho_rep03.mp4,espelho,M06,03,minds,12EspelhoSinalizador06-3.mp4,66285545,sim,baixado
pessoaM06_sinal-espelho_rep04.mp4,espelho,M06,04,minds,12EspelhoSinalizador06-4.mp4,66578341,sim,baixado
pessoaM06_sinal-espelho_rep05.mp4,espelho,M06,05,minds,12EspelhoSinalizador06-5.mp4,69717655,sim,baixado
pessoaM08_sinal-espelho_rep01.mp4,espelho,M08,01,minds,12EspelhoSinalizador08-1.mp4,57230620,sim,baixado
pessoaM08_sinal-espelho_rep02.mp4,espelho,M08,02,minds,12EspelhoSinalizador08-2.mp4,46556290,sim,baixado
pessoaM08_sinal-espelho_rep03.mp4,espelho,M08,03,minds,12EspelhoSinalizador08-3.mp4,52208160,sim,baixado
pessoaM08_sinal-espelho_rep04.mp4,espelho,M08,04,minds,12EspelhoSinalizador08-4.mp4,43992967,sim,baixado
pessoaM08_sinal-espelho_rep05.mp4,espelho,M08,05,minds,12EspelhoSinalizador08-5.mp4,46511452,sim,baixado
pessoaM10_sinal-espelho_rep01.mp4,espelho,M10,01,minds,12EspelhoSinalizador10-1.mp4,40678052,sim,baixado
pessoaM10_sinal-espelho_rep02.mp4,espelho,M10,02,minds,12EspelhoSinalizador10-2.mp4,49616903,sim,baixado
pessoaM10_sinal-espelho_rep03.mp4,espelho,M10,03,minds,12EspelhoSinalizador10-3.mp4,43077634,sim,baixado
pessoaM10_sinal-espelho_rep04.mp4,espelho,M10,04,minds,12EspelhoSinalizador10-4.mp4,56340816,sim,baixado
pessoaM10_sinal-espelho_rep05.mp4,espelho,M10,05,minds,12EspelhoSinalizador10-5.mp4,63239038,sim,baixado
pessoaM11_sinal-espelho_rep01.mp4,espelho,M11,01,minds,12EspelhoSinalizador11-1.mp4,53101127,sim,baixado
pessoaM11_sinal-espelho_rep02.mp4,espelho,M11,02,minds,12EspelhoSinalizador11-2.mp4,73269694,sim,baixado
pessoaM11_sinal-espelho_rep03.mp4,espelho,M11,03,minds,12EspelhoSinalizador11-3.mp4,94687541,sim,baixado
pessoaM11_sinal-espelho_rep04.mp4,espelho,M11,04,minds,12EspelhoSinalizador11-4.mp4,96118725,sim,baixado
pessoaM11_sinal-espelho_rep05.mp4,espelho,M11,05,minds,12EspelhoSinalizador11-5.mp4,81423235,sim,baixado
pessoaM12_sinal-espelho_rep01.mp4,espelho,M12,01,minds,12EspelhoSinalizador12-1.mp4,78722350,sim,baixado
pessoaM12_sinal-espelho_rep02.mp4,espelho,M12,02,minds,12EspelhoSinalizador12-2.mp4,101096182,sim,baixado
pessoaM12_sinal-espelho_rep03.mp4,espelho,M12,03,minds,12EspelhoSinalizador12-3.mp4,98371604,sim,baixado
pessoaM12_sinal-espelho_rep04.mp4,espelho,M12,04,minds,12EspelhoSinalizador12-4.mp4,97894918,sim,baixado
pessoaM12_sinal-espelho_rep05.mp4,espelho,M12,05,minds,12EspelhoSinalizador12-5.mp4,100442206,sim,baixado
pessoaV01_sinal-espelho_rep01.mp4,espelho,V01,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Espelho_Articulador1.mp4,3840814,sim,baixado
pessoaV02_sinal-espelho_rep01.mp4,espelho,V02,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Espelho_Articulador2.mp4,1323941,sim,baixado
pessoaV03_sinal-espelho_rep01.mp4,espelho,V03,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Espelho_Articulador3.mp4,787734,sim,baixado
pessoaM01_sinal-esquina_rep01.mp4,esquina,M01,01,minds,13EsquinaSinalizador01-1.mp4,42997442,sim,baixado
pessoaM01_sinal-esquina_rep02.mp4,esquina,M01,02,minds,13EsquinaSinalizador01-2.mp4,36779558,sim,baixado
pessoaM01_sinal-esquina_rep03.mp4,esquina,M01,03,minds,13EsquinaSinalizador01-3.mp4,36635817,sim,baixado
pessoaM01_sinal-esquina_rep04.mp4,esquina,M01,04,minds,13EsquinaSinalizador01-4.mp4,39057386,sim,baixado
pessoaM01_sinal-esquina_rep05.mp4,esquina,M01,05,minds,13EsquinaSinalizador01-5.mp4,37473077,sim,baixado
pessoaM02_sinal-esquina_rep01.mp4,esquina,M02,01,minds,13EsquinaSinalizador02-1.mp4,52113733,sim,baixado
pessoaM02_sinal-esquina_rep02.mp4,esquina,M02,02,minds,13EsquinaSinalizador02-2.mp4,43850438,sim,baixado
pessoaM02_sinal-esquina_rep03.mp4,esquina,M02,03,minds,13EsquinaSinalizador02-3.mp4,62798063,sim,baixado
pessoaM02_sinal-esquina_rep04.mp4,esquina,M02,04,minds,13EsquinaSinalizador02-4.mp4,49318585,sim,baixado
pessoaM02_sinal-esquina_rep05.mp4,esquina,M02,05,minds,13EsquinaSinalizador02-5.mp4,48226682,sim,baixado
pessoaM05_sinal-esquina_rep01.mp4,esquina,M05,01,minds,13EsquinaSinalizador05-1.mp4,61876759,sim,baixado
pessoaM05_sinal-esquina_rep02.mp4,esquina,M05,02,minds,13EsquinaSinalizador05-2.mp4,61764506,sim,baixado
pessoaM05_sinal-esquina_rep03.mp4,esquina,M05,03,minds,13EsquinaSinalizador05-3.mp4,61102794,sim,baixado
pessoaM05_sinal-esquina_rep04.mp4,esquina,M05,04,minds,13EsquinaSinalizador05-4.mp4,63664511,sim,baixado
pessoaM05_sinal-esquina_rep05.mp4,esquina,M05,05,minds,13EsquinaSinalizador05-5.mp4,67574358,sim,baixado
pessoaM06_sinal-esquina_rep01.mp4,esquina,M06,01,minds,13EsquinaSinalizador06-1.mp4,80679898,sim,baixado
pessoaM06_sinal-esquina_rep02.mp4,esquina,M06,02,minds,13EsquinaSinalizador06-2.mp4,81111568,sim,baixado
pessoaM06_sinal-esquina_rep03.mp4,esquina,M06,03,minds,13EsquinaSinalizador06-3.mp4,81290405,sim,baixado
pessoaM06_sinal-esquina_rep04.mp4,esquina,M06,04,minds,13EsquinaSinalizador06-4.mp4,97311589,sim,baixado
pessoaM06_sinal-esquina_rep05.mp4,esquina,M06,05,minds,13EsquinaSinalizador06-5.mp4,74751754,sim,baixado
pessoaM08_sinal-esquina_rep01.mp4,esquina,M08,01,minds,13EsquinaSinalizador08-1.mp4,67509815,sim,baixado
pessoaM08_sinal-esquina_rep02.mp4,esquina,M08,02,minds,13EsquinaSinalizador08-2.mp4,48848479,sim,baixado
pessoaM08_sinal-esquina_rep03.mp4,esquina,M08,03,minds,13EsquinaSinalizador08-3.mp4,51919271,sim,baixado
pessoaM08_sinal-esquina_rep04.mp4,esquina,M08,04,minds,13EsquinaSinalizador08-4.mp4,55066656,sim,baixado
pessoaM08_sinal-esquina_rep05.mp4,esquina,M08,05,minds,13EsquinaSinalizador08-5.mp4,54881104,sim,baixado
pessoaM10_sinal-esquina_rep01.mp4,esquina,M10,01,minds,13EsquinaSinalizador10-1.mp4,45652221,sim,baixado
pessoaM10_sinal-esquina_rep02.mp4,esquina,M10,02,minds,13EsquinaSinalizador10-2.mp4,53518257,sim,baixado
pessoaM10_sinal-esquina_rep03.mp4,esquina,M10,03,minds,13EsquinaSinalizador10-3.mp4,58731937,sim,baixado
pessoaM10_sinal-esquina_rep04.mp4,esquina,M10,04,minds,13EsquinaSinalizador10-4.mp4,44296617,sim,baixado
pessoaM10_sinal-esquina_rep05.mp4,esquina,M10,05,minds,13EsquinaSinalizador10-5.mp4,57832931,sim,baixado
pessoaM11_sinal-esquina_rep01.mp4,esquina,M11,01,minds,13EsquinaSinalizador11-1.mp4,79232638,sim,baixado
pessoaM11_sinal-esquina_rep02.mp4,esquina,M11,02,minds,13EsquinaSinalizador11-2.mp4,72020268,sim,baixado
pessoaM11_sinal-esquina_rep03.mp4,esquina,M11,03,minds,13EsquinaSinalizador11-3.mp4,72933169,sim,baixado
pessoaM11_sinal-esquina_rep04.mp4,esquina,M11,04,minds,13EsquinaSinalizador11-4.mp4,79878808,sim,baixado
pessoaM11_sinal-esquina_rep05.mp4,esquina,M11,05,minds,13EsquinaSinalizador11-5.mp4,80685799,sim,baixado
pessoaM12_sinal-esquina_rep01.mp4,esquina,M12,01,minds,13EsquinaSinalizador12-1.mp4,75456691,sim,baixado
pessoaM12_sinal-esquina_rep02.mp4,esquina,M12,02,minds,13EsquinaSinalizador12-2.mp4,96568012,sim,baixado
pessoaM12_sinal-esquina_rep03.mp4,esquina,M12,03,minds,13EsquinaSinalizador12-3.mp4,107676915,sim,baixado
pessoaM12_sinal-esquina_rep04.mp4,esquina,M12,04,minds,13EsquinaSinalizador12-4.mp4,92657954,sim,baixado
pessoaM12_sinal-esquina_rep05.mp4,esquina,M12,05,minds,13EsquinaSinalizador12-5.mp4,87043856,sim,baixado
pessoaM01_sinal-filho_rep01.mp4,filho,M01,01,minds,14FilhoSinalizador01-1.mp4,43884523,sim,baixado
pessoaM01_sinal-filho_rep02.mp4,filho,M01,02,minds,14FilhoSinalizador01-2.mp4,40356439,sim,baixado
pessoaM01_sinal-filho_rep03.mp4,filho,M01,03,minds,14FilhoSinalizador01-3.mp4,43416645,sim,baixado
pessoaM01_sinal-filho_rep04.mp4,filho,M01,04,minds,14FilhoSinalizador01-4.mp4,42750952,sim,baixado
pessoaM01_sinal-filho_rep05.mp4,filho,M01,05,minds,14FilhoSinalizador01-5.mp4,54539918,sim,baixado
pessoaM02_sinal-filho_rep01.mp4,filho,M02,01,minds,14FilhoSinalizador02-1.mp4,39187895,sim,baixado
pessoaM02_sinal-filho_rep02.mp4,filho,M02,02,minds,14FilhoSinalizador02-2.mp4,40024463,sim,baixado
pessoaM02_sinal-filho_rep03.mp4,filho,M02,03,minds,14FilhoSinalizador02-3.mp4,39897273,sim,baixado
pessoaM02_sinal-filho_rep04.mp4,filho,M02,04,minds,14FilhoSinalizador02-4.mp4,41325679,sim,baixado
pessoaM02_sinal-filho_rep05.mp4,filho,M02,05,minds,14FilhoSinalizador02-5.mp4,43811708,sim,baixado
pessoaM05_sinal-filho_rep01.mp4,filho,M05,01,minds,14FilhoSinalizador05-1.mp4,54293304,sim,baixado
pessoaM05_sinal-filho_rep02.mp4,filho,M05,02,minds,14FilhoSinalizador05-2.mp4,57174320,sim,baixado
pessoaM05_sinal-filho_rep03.mp4,filho,M05,03,minds,14FilhoSinalizador05-3.mp4,66150423,sim,baixado
pessoaM05_sinal-filho_rep04.mp4,filho,M05,04,minds,14FilhoSinalizador05-4.mp4,42834626,sim,baixado
pessoaM05_sinal-filho_rep05.mp4,filho,M05,05,minds,14FilhoSinalizador05-5.mp4,59209887,sim,baixado
pessoaM06_sinal-filho_rep01.mp4,filho,M06,01,minds,14FilhoSinalizador06-1.mp4,53846818,sim,baixado
pessoaM06_sinal-filho_rep02.mp4,filho,M06,02,minds,14FilhoSinalizador06-2.mp4,50905469,sim,baixado
pessoaM06_sinal-filho_rep03.mp4,filho,M06,03,minds,14FilhoSinalizador06-3.mp4,47089987,sim,baixado
pessoaM06_sinal-filho_rep04.mp4,filho,M06,04,minds,14FilhoSinalizador06-4.mp4,52194100,sim,baixado
pessoaM06_sinal-filho_rep05.mp4,filho,M06,05,minds,14FilhoSinalizador06-5.mp4,54455719,sim,baixado
pessoaM08_sinal-filho_rep01.mp4,filho,M08,01,minds,14FilhoSinalizador08-1.mp4,44853317,sim,baixado
pessoaM08_sinal-filho_rep02.mp4,filho,M08,02,minds,14FilhoSinalizador08-2.mp4,44228698,sim,baixado
pessoaM08_sinal-filho_rep03.mp4,filho,M08,03,minds,14FilhoSinalizador08-3.mp4,47895658,sim,baixado
pessoaM08_sinal-filho_rep04.mp4,filho,M08,04,minds,14FilhoSinalizador08-4.mp4,44884156,sim,baixado
pessoaM08_sinal-filho_rep05.mp4,filho,M08,05,minds,14FilhoSinalizador08-5.mp4,39540882,sim,baixado
pessoaM10_sinal-filho_rep01.mp4,filho,M10,01,minds,14FilhoSinalizador10-1.mp4,38872326,sim,baixado
pessoaM10_sinal-filho_rep02.mp4,filho,M10,02,minds,14FilhoSinalizador10-2.mp4,41627159,sim,baixado
pessoaM10_sinal-filho_rep03.mp4,filho,M10,03,minds,14FilhoSinalizador10-3.mp4,33785556,sim,baixado
pessoaM10_sinal-filho_rep04.mp4,filho,M10,04,minds,14FilhoSinalizador10-4.mp4,35049821,sim,baixado
pessoaM10_sinal-filho_rep05.mp4,filho,M10,05,minds,14FilhoSinalizador10-5.mp4,33965351,sim,baixado
pessoaM11_sinal-filho_rep01.mp4,filho,M11,01,minds,14FilhoSinalizador11-1.mp4,79365340,sim,baixado
pessoaM11_sinal-filho_rep02.mp4,filho,M11,02,minds,14FilhoSinalizador11-2.mp4,79105122,sim,baixado
pessoaM11_sinal-filho_rep03.mp4,filho,M11,03,minds,14FilhoSinalizador11-3.mp4,89114314,sim,baixado
pessoaM11_sinal-filho_rep04.mp4,filho,M11,04,minds,14FilhoSinalizador11-4.mp4,78952829,sim,baixado
pessoaM11_sinal-filho_rep05.mp4,filho,M11,05,minds,14FilhoSinalizador11-5.mp4,84716619,sim,baixado
pessoaM12_sinal-filho_rep01.mp4,filho,M12,01,minds,14FilhoSinalizador12-1.mp4,82516980,sim,baixado
pessoaM12_sinal-filho_rep02.mp4,filho,M12,02,minds,14FilhoSinalizador12-2.mp4,96327236,sim,baixado
pessoaM12_sinal-filho_rep03.mp4,filho,M12,03,minds,14FilhoSinalizador12-3.mp4,80149952,sim,baixado
pessoaM12_sinal-filho_rep04.mp4,filho,M12,04,minds,14FilhoSinalizador12-4.mp4,81271940,sim,baixado
pessoaM12_sinal-filho_rep05.mp4,filho,M12,05,minds,14FilhoSinalizador12-5.mp4,84446387,sim,baixado
pessoaV01_sinal-filho_rep01.mp4,filho,V01,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Filho_Articulador1.mp4,8109933,sim,baixado
pessoaV02_sinal-filho_rep01.mp4,filho,V02,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Filho_Articulador2.mp4,989408,sim,baixado
pessoaV03_sinal-filho_rep01.mp4,filho,V03,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Filho_Articulador3.mp4,3976546,sim,baixado
pessoaM01_sinal-maca_rep01.mp4,maca,M01,01,minds,15MacaSinalizador01-1.mp4,37807516,conferir,baixado
pessoaM01_sinal-maca_rep02.mp4,maca,M01,02,minds,15MacaSinalizador01-2.mp4,35415794,conferir,baixado
pessoaM01_sinal-maca_rep03.mp4,maca,M01,03,minds,15MacaSinalizador01-3.mp4,45186030,conferir,baixado
pessoaM01_sinal-maca_rep04.mp4,maca,M01,04,minds,15MacaSinalizador01-4.mp4,40400827,conferir,baixado
pessoaM01_sinal-maca_rep05.mp4,maca,M01,05,minds,15MacaSinalizador01-5.mp4,44762899,conferir,baixado
pessoaM02_sinal-maca_rep01.mp4,maca,M02,01,minds,15MacaSinalizador02-1.mp4,40265546,conferir,baixado
pessoaM02_sinal-maca_rep02.mp4,maca,M02,02,minds,15MacaSinalizador02-2.mp4,51953019,conferir,baixado
pessoaM02_sinal-maca_rep03.mp4,maca,M02,03,minds,15MacaSinalizador02-3.mp4,54074187,conferir,baixado
pessoaM02_sinal-maca_rep04.mp4,maca,M02,04,minds,15MacaSinalizador02-4.mp4,52663597,conferir,baixado
pessoaM02_sinal-maca_rep05.mp4,maca,M02,05,minds,15MacaSinalizador02-5.mp4,50598829,conferir,baixado
pessoaM05_sinal-maca_rep01.mp4,maca,M05,01,minds,15MacaSinalizador05-1.mp4,47536497,conferir,baixado
pessoaM05_sinal-maca_rep02.mp4,maca,M05,02,minds,15MacaSinalizador05-2.mp4,66286444,conferir,baixado
pessoaM05_sinal-maca_rep03.mp4,maca,M05,03,minds,15MacaSinalizador05-3.mp4,46154038,conferir,baixado
pessoaM05_sinal-maca_rep04.mp4,maca,M05,04,minds,15MacaSinalizador05-4.mp4,67784703,conferir,baixado
pessoaM05_sinal-maca_rep05.mp4,maca,M05,05,minds,15MacaSinalizador05-5.mp4,54397747,conferir,baixado
pessoaM06_sinal-maca_rep01.mp4,maca,M06,01,minds,15MacaSinalizador06-1.mp4,71470521,conferir,baixado
pessoaM06_sinal-maca_rep02.mp4,maca,M06,02,minds,15MacaSinalizador06-2.mp4,68928400,conferir,baixado
pessoaM06_sinal-maca_rep03.mp4,maca,M06,03,minds,15MacaSinalizador06-3.mp4,74099293,conferir,baixado
pessoaM06_sinal-maca_rep04.mp4,maca,M06,04,minds,15MacaSinalizador06-4.mp4,75324633,conferir,baixado
pessoaM06_sinal-maca_rep05.mp4,maca,M06,05,minds,15MacaSinalizador06-5.mp4,73355821,conferir,baixado
pessoaM08_sinal-maca_rep01.mp4,maca,M08,01,minds,15MacaSinalizador08-1.mp4,57873133,conferir,baixado
pessoaM08_sinal-maca_rep02.mp4,maca,M08,02,minds,15MacaSinalizador08-2.mp4,44000032,conferir,baixado
pessoaM08_sinal-maca_rep03.mp4,maca,M08,03,minds,15MacaSinalizador08-3.mp4,58845534,conferir,baixado
pessoaM08_sinal-maca_rep04.mp4,maca,M08,04,minds,15MacaSinalizador08-4.mp4,53996533,conferir,baixado
pessoaM08_sinal-maca_rep05.mp4,maca,M08,05,minds,15MacaSinalizador08-5.mp4,52889580,conferir,baixado
pessoaM10_sinal-maca_rep01.mp4,maca,M10,01,minds,15MacaSinalizador10-1.mp4,46177072,conferir,baixado
pessoaM10_sinal-maca_rep02.mp4,maca,M10,02,minds,15MacaSinalizador10-2.mp4,51485107,conferir,baixado
pessoaM10_sinal-maca_rep03.mp4,maca,M10,03,minds,15MacaSinalizador10-3.mp4,49270911,conferir,baixado
pessoaM10_sinal-maca_rep04.mp4,maca,M10,04,minds,15MacaSinalizador10-4.mp4,48389724,conferir,baixado
pessoaM10_sinal-maca_rep05.mp4,maca,M10,05,minds,15MacaSinalizador10-5.mp4,52796327,conferir,baixado
pessoaM11_sinal-maca_rep01.mp4,maca,M11,01,minds,15MacaSinalizador11-1.mp4,76846595,conferir,baixado
pessoaM11_sinal-maca_rep02.mp4,maca,M11,02,minds,15MacaSinalizador11-2.mp4,94571255,conferir,baixado
pessoaM11_sinal-maca_rep03.mp4,maca,M11,03,minds,15MacaSinalizador11-3.mp4,94209052,conferir,baixado
pessoaM11_sinal-maca_rep04.mp4,maca,M11,04,minds,15MacaSinalizador11-4.mp4,86987962,conferir,baixado
pessoaM11_sinal-maca_rep05.mp4,maca,M11,05,minds,15MacaSinalizador11-5.mp4,87912904,conferir,baixado
pessoaM12_sinal-maca_rep01.mp4,maca,M12,01,minds,15MacaSinalizador12-1.mp4,78114611,conferir,baixado
pessoaM12_sinal-maca_rep02.mp4,maca,M12,02,minds,15MacaSinalizador12-2.mp4,82325852,conferir,baixado
pessoaM12_sinal-maca_rep03.mp4,maca,M12,03,minds,15MacaSinalizador12-3.mp4,79625935,conferir,baixado
pessoaM12_sinal-maca_rep04.mp4,maca,M12,04,minds,15MacaSinalizador12-4.mp4,86805032,conferir,baixado
pessoaM12_sinal-maca_rep05.mp4,maca,M12,05,minds,15MacaSinalizador12-5.mp4,93208818,conferir,baixado
pessoaV01_sinal-maca_rep01.mp4,maca,V01,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Maçã (rosto)_Articulador1.mp4,4211587,conferir,baixado
pessoaV02_sinal-maca_rep01.mp4,maca,V02,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Maçã (rosto)_Articulador2.mp4,2767413,conferir,baixado
pessoaV03_sinal-maca_rep01.mp4,maca,V03,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Maçã (rosto)_Articulador3.mp4,654185,conferir,baixado
pessoaM01_sinal-medo_rep01.mp4,medo,M01,01,minds,16MedoSinalizador01-1.mp4,36493641,conferir,baixado
pessoaM01_sinal-medo_rep02.mp4,medo,M01,02,minds,16MedoSinalizador01-2.mp4,45760081,conferir,baixado
pessoaM01_sinal-medo_rep03.mp4,medo,M01,03,minds,16MedoSinalizador01-3.mp4,45411658,conferir,baixado
pessoaM01_sinal-medo_rep04.mp4,medo,M01,04,minds,16MedoSinalizador01-4.mp4,49994866,conferir,baixado
pessoaM01_sinal-medo_rep05.mp4,medo,M01,05,minds,16MedoSinalizador01-5.mp4,48019806,conferir,baixado
pessoaM02_sinal-medo_rep01.mp4,medo,M02,01,minds,16MedoSinalizador02-1.mp4,41645799,conferir,baixado
pessoaM02_sinal-medo_rep02.mp4,medo,M02,02,minds,16MedoSinalizador02-2.mp4,55629936,conferir,baixado
pessoaM02_sinal-medo_rep03.mp4,medo,M02,03,minds,16MedoSinalizador02-3.mp4,47140282,conferir,baixado
pessoaM02_sinal-medo_rep04.mp4,medo,M02,04,minds,16MedoSinalizador02-4.mp4,50450009,conferir,baixado
pessoaM02_sinal-medo_rep05.mp4,medo,M02,05,minds,16MedoSinalizador02-5.mp4,37857272,conferir,baixado
pessoaM05_sinal-medo_rep01.mp4,medo,M05,01,minds,16MedoSinalizador05-1.mp4,47362941,conferir,baixado
pessoaM05_sinal-medo_rep02.mp4,medo,M05,02,minds,16MedoSinalizador05-2.mp4,61547463,conferir,baixado
pessoaM05_sinal-medo_rep03.mp4,medo,M05,03,minds,16MedoSinalizador05-3.mp4,50632296,conferir,baixado
pessoaM05_sinal-medo_rep04.mp4,medo,M05,04,minds,16MedoSinalizador05-4.mp4,41500600,conferir,baixado
pessoaM05_sinal-medo_rep05.mp4,medo,M05,05,minds,16MedoSinalizador05-5.mp4,59207463,conferir,baixado
pessoaM06_sinal-medo_rep01.mp4,medo,M06,01,minds,16MedoSinalizador06-1.mp4,55019463,conferir,baixado
pessoaM06_sinal-medo_rep02.mp4,medo,M06,02,minds,16MedoSinalizador06-2.mp4,61303817,conferir,baixado
pessoaM06_sinal-medo_rep03.mp4,medo,M06,03,minds,16MedoSinalizador06-3.mp4,63935297,conferir,baixado
pessoaM06_sinal-medo_rep04.mp4,medo,M06,04,minds,16MedoSinalizador06-4.mp4,61144642,conferir,baixado
pessoaM06_sinal-medo_rep05.mp4,medo,M06,05,minds,16MedoSinalizador06-5.mp4,57314104,conferir,baixado
pessoaM08_sinal-medo_rep01.mp4,medo,M08,01,minds,16MedoSinalizador08-1.mp4,53573652,conferir,baixado
pessoaM08_sinal-medo_rep02.mp4,medo,M08,02,minds,16MedoSinalizador08-2.mp4,49289196,conferir,baixado
pessoaM08_sinal-medo_rep03.mp4,medo,M08,03,minds,16MedoSinalizador08-3.mp4,47329844,conferir,baixado
