destino,sinal,pessoa,fonte,url,bytes
pessoaT002_sinal-inofensivo_rep01.mp4,inofensivo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inofensivoSm_Prog001.mp4,37368
pessoaT002_sinal-inquerito_rep01.mp4,inquerito,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inqueritoSm_Prog001.mp4,43910
pessoaT002_sinal-insano_rep01.mp4,insano,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insanoSm_Prog001.mp4,29048
pessoaT002_sinal-inscrever_rep01.mp4,inscrever,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inscreverSm_Prog001.mp4,37446
pessoaT002_sinal-inscricao_rep01.mp4,inscricao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inscricaoSm_Prog001.mp4,34282
pessoaT002_sinal-inserir_rep01.mp4,inserir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inserirSm_Prog001.mp4,27977
pessoaT002_sinal-inseto_rep01.mp4,inseto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insetoSm_Prog001.mp4,43620
pessoaT002_sinal-insignia_rep01.mp4,insignia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insigniaSm_Prog001.mp4,29614
pessoaT002_sinal-insignificante1_rep01.mp4,insignificante1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insignificanteSm_Prog001.mp4,35419
pessoaT002_sinal-insignificante2_rep01.mp4,insignificante2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insignificante2Sm_Prog001.mp4,35140
pessoaT002_sinal-insistir_rep01.mp4,insistir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insistirSm_Prog001.mp4,36472
pessoaT002_sinal-insonia_rep01.mp4,insonia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insoniaSm_Prog001.mp4,38388
pessoaT002_sinal-inspetor_rep01.mp4,inspetor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inspetorSm_Prog001.mp4,35304
pessoaT002_sinal-instalar_rep01.mp4,instalar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instalarSm_Prog001.mp4,41950
pessoaT002_sinal-instinto_rep01.mp4,instinto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instintoSm_Prog001.mp4,37029
pessoaT002_sinal-instruir_rep01.mp4,instruir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instruirSm_Prog001.mp4,39394
pessoaT002_sinal-instrutor_rep01.mp4,instrutor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instrutorSm_Prog001.mp4,26537
pessoaT002_sinal-insulto_rep01.mp4,insulto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insultoSm_Prog001.mp4,30752
pessoaT002_sinal-integracao_rep01.mp4,integracao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/integracaoSm_Prog001.mp4,38554
pessoaT002_sinal-integrar_rep01.mp4,integrar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/integrarSm_Prog001.mp4,38554
pessoaT002_sinal-inteiro_rep01.mp4,inteiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inteiroSm_Prog001.mp4,44459
pessoaT002_sinal-intelectual_rep01.mp4,intelectual,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intelectualSm_Prog001.mp4,36045
pessoaT002_sinal-inteligente_rep01.mp4,inteligente,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inteligenteSm_Prog001.mp4,30812
pessoaT002_sinal-intencao_rep01.mp4,intencao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inteligenteSm_Prog001.mp4,30812
pessoaT002_sinal-intercambio_rep01.mp4,intercambio,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intercambioSm_Prog001.mp4,52322
pessoaT002_sinal-interessante_rep01.mp4,interessante,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interessanteSm_Prog001.mp4,31190
pessoaT002_sinal-interessar_rep01.mp4,interessar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interessarSm_Prog001.mp4,31876
pessoaT002_sinal-interesse_rep01.mp4,interesse,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interesseSm_Prog001.mp4,31323
pessoaT002_sinal-interferencia_rep01.mp4,interferencia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interferenciaSm_Prog001.mp4,40226
pessoaT002_sinal-interferir_rep01.mp4,interferir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interferirSm_Prog001.mp4,34180
pessoaT002_sinal-interino_rep01.mp4,interino,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interinoSm_Prog001.mp4,36543
pessoaT002_sinal-interior1_rep01.mp4,interior1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interior1Sm_Prog001.mp4,32922
pessoaT002_sinal-interior2_rep01.mp4,interior2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interior2Sm_Prog001.mp4,37858
pessoaT002_sinal-internacional_rep01.mp4,internacional,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/internacionalSm_Prog001.mp4,40941
pessoaT002_sinal-internar_rep01.mp4,internar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/internarSm_Prog001.mp4,38713
pessoaT002_sinal-internato_rep01.mp4,internato,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/internatoSm_Prog001.mp4,37780
pessoaT002_sinal-internet_rep01.mp4,internet,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/internetSm_Prog001.mp4,43625
pessoaT002_sinal-interpretacao_rep01.mp4,interpretacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interpretacaoSm_Prog001.mp4,37904
pessoaT002_sinal-interpretar_rep01.mp4,interpretar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interpretarSm_Prog001.mp4,37924
pessoaT002_sinal-interprete_rep01.mp4,interprete,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interpreteSm_Prog001.mp4,37886
pessoaT002_sinal-interromper_rep01.mp4,interromper,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interromperSm_Prog001.mp4,34292
pessoaT002_sinal-interruptor_rep01.mp4,interruptor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/interruptorSm_Prog001.mp4,41897
pessoaT002_sinal-intervalo_rep01.mp4,intervalo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intervaloSm_Prog001.mp4,30805
pessoaT002_sinal-intervir_rep01.mp4,intervir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intervirSm_Prog001.mp4,36241
pessoaT002_sinal-intestino_rep01.mp4,intestino,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intestinoSm_Prog001.mp4,41
pessoaT002_sinal-intimar_rep01.mp4,intimar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intimarSm_Prog001.mp4,33978
pessoaT002_sinal-intrepidez_rep01.mp4,intrepidez,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intrepidezSm_Prog001.mp4,33646
pessoaT002_sinal-introducao_rep01.mp4,introducao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/introducaoSm_Prog001.mp4,37869
pessoaT002_sinal-intrometer_rep01.mp4,intrometer,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intrometerSm_Prog001.mp4,28690
pessoaT002_sinal-inutil_rep01.mp4,inutil,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inutilSm_Prog001.mp4,29518
pessoaT002_sinal-invadir_rep01.mp4,invadir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/invadirSm_Prog001.mp4,40808
pessoaT002_sinal-inveja_rep01.mp4,inveja,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/invejaSm_Prog001.mp4,30134
pessoaT002_sinal-invejar_rep01.mp4,invejar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/invejarSm_Prog001.mp4,33454
pessoaT002_sinal-inventar_rep01.mp4,inventar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inventarSm_Prog001.mp4,34545
pessoaT002_sinal-inverno_rep01.mp4,inverno,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/invernoSm_Prog001.mp4,42233
pessoaT002_sinal-inverter_rep01.mp4,inverter,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inverterSm_Prog001.mp4,30732
pessoaT002_sinal-investigar_rep01.mp4,investigar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/investigarSm_Prog001.mp4,40209
pessoaT002_sinal-invisivel_rep01.mp4,invisivel,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/invisivelSm_Prog001.mp4,41102
pessoaT002_sinal-ioga_rep01.mp4,ioga,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/iogaSm_Prog001.mp4,33030
pessoaT002_sinal-ir1_rep01.mp4,ir1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ir1Sm_Prog001.mp4,31939
pessoaT002_sinal-ir2_rep01.mp4,ir2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ir2Sm_Prog001.mp4,30904
pessoaT002_sinal-ir3_rep01.mp4,ir3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ir3Sm_Prog001.mp4,31501
pessoaT002_sinal-ir4_rep01.mp4,ir4,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ir4Sm_Prog001.mp4,29279
pessoaT002_sinal-ir5_rep01.mp4,ir5,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ir5Sm_Prog001.mp4,31393
pessoaT002_sinal-ir6_rep01.mp4,ir6,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ir6Sm_Prog001.mp4,29627
pessoaT002_sinal-irmao_rep01.mp4,irmao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/irmaoSm_Prog001.mp4,33038
pessoaT002_sinal-irrigacao_rep01.mp4,irrigacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/irrigacaoSm_Prog001.mp4,39795
pessoaT002_sinal-isca_rep01.mp4,isca,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/iscaSm_Prog001.mp4,42674
pessoaT002_sinal-isentar_rep01.mp4,isentar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/isentarSm_Prog001.mp4,40291
pessoaT002_sinal-isolado_rep01.mp4,isolado,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/isoladoSm_Prog001.mp4,31310
pessoaT002_sinal-isqueiro_rep01.mp4,isqueiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/isqueiroSm_Prog001.mp4,37254
pessoaT002_sinal-israel1_rep01.mp4,israel1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/israel1Sm_Prog001.mp4,32748
pessoaT002_sinal-israel2_rep01.mp4,israel2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/israel2Sm_Prog001.mp4,42603
pessoaT002_sinal-israelita1_rep01.mp4,israelita1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/israelitaSm_Prog001.mp4,32748
pessoaT002_sinal-israelita2_rep01.mp4,israelita2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/israelita2Sm_Prog001.mp4,42603
pessoaT002_sinal-isso_rep01.mp4,isso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/issoSm_Prog001.mp4,26406
pessoaT002_sinal-italia_rep01.mp4,italia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/italiaSm_Prog001.mp4,34942
pessoaT002_sinal-italiano_rep01.mp4,italiano,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/italianoSm_Prog001.mp4,34942
pessoaT002_sinal-j_rep01.mp4,j,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jSm_Prog001.mp4,32263
pessoaT002_sinal-ja_rep01.mp4,ja,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jaSm_Prog001.mp4,27448
pessoaT002_sinal-jabota_rep01.mp4,jabota,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jabotaSm_Prog001.mp4,32274
pessoaT002_sinal-jabuti_rep01.mp4,jabuti,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jabutiSm_Prog001.mp4,32274
pessoaT002_sinal-jabuticaba_rep01.mp4,jabuticaba,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jabuticabaSm_Prog001.mp4,38442
pessoaT002_sinal-jaca_rep01.mp4,jaca,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jacaSm_Prog001.mp4,37658
pessoaT002_sinal-jacare_rep01.mp4,jacare,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jacare1Sm_Prog001.mp4,39820
pessoaT002_sinal-jaguar1_rep01.mp4,jaguar1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jaguar1Sm_Prog001.mp4,38772
pessoaT002_sinal-jaguar2_rep01.mp4,jaguar2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jaguar2Sm_Prog001.mp4,34675
pessoaT002_sinal-jamais_rep01.mp4,jamais,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jamaisSm_Prog001.mp4,36683
pessoaT002_sinal-janeiro_rep01.mp4,janeiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/janeiroSm_Prog001.mp4,30218
pessoaT002_sinal-janela_rep01.mp4,janela,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/janelaSm_Prog001.mp4,42159
pessoaT002_sinal-jangada_rep01.mp4,jangada,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jangadaSm_Prog001.mp4,36948
pessoaT002_sinal-jantar_rep01.mp4,jantar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jantarSm_Prog001.mp4,38518
pessoaT002_sinal-japao_rep01.mp4,japao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/japaoSm_Prog001.mp4,32696
pessoaT002_sinal-japones_rep01.mp4,japones,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/japonesSm_Prog001.mp4,32696
pessoaT002_sinal-jaqueta_rep01.mp4,jaqueta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jaquetaSm_Prog001.mp4,39546
pessoaT002_sinal-jardim_rep01.mp4,jardim,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jardim1Sm_Prog001.mp4,32178
pessoaT002_sinal-jardim-de-infancia_rep01.mp4,jardim-de-infancia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jardim3Sm_Prog001.mp4,33702
pessoaT002_sinal-jardim-zoologico_rep01.mp4,jardim-zoologico,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jardim2Sm_Prog001.mp4,31958
pessoaT002_sinal-jarra_rep01.mp4,jarra,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jarraSm_Prog001.mp4,39272
pessoaT002_sinal-jato1_rep01.mp4,jato1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jato1Sm_Prog001.mp4,45694
pessoaT002_sinal-jato2_rep01.mp4,jato2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jato2Sm_Prog001.mp4,37112
pessoaT002_sinal-jaula_rep01.mp4,jaula,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jaulaSm_Prog001.mp4,59926
pessoaT002_sinal-javali_rep01.mp4,javali,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/javali2Sm_Prog001.mp4,31338
pessoaT002_sinal-jazigo_rep01.mp4,jazigo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jazigoSm_Prog001.mp4,60358
pessoaT002_sinal-jeito1_rep01.mp4,jeito1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jeito1Sm_Prog001.mp4,33677
pessoaT002_sinal-jeito2_rep01.mp4,jeito2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jeito2Sm_Prog001.mp4,31539
pessoaT002_sinal-jejuar_rep01.mp4,jejuar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jejuarSm_Prog001.mp4,36544
pessoaT002_sinal-jejum_rep01.mp4,jejum,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jejumSm_Prog001.mp4,36544
pessoaT002_sinal-jesus-cristo_rep01.mp4,jesus-cristo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jesus-cristoSm_Prog001.mp4,36632
pessoaT002_sinal-jet-ski_rep01.mp4,jet-ski,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jet_skiSm_Prog001.mp4,62385
pessoaT002_sinal-jiboia_rep01.mp4,jiboia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jiboiaSm_Prog001.mp4,54466
pessoaT002_sinal-jilo_rep01.mp4,jilo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jiloSm_Prog001.mp4,39125
pessoaT002_sinal-jiu-jitsu_rep01.mp4,jiu-jitsu,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jiu-jitsuSm_Prog001.mp4,32826
pessoaT002_sinal-joao-pessoa_rep01.mp4,joao-pessoa,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/joao_pessoaSm_Prog001.mp4,33490
pessoaT002_sinal-jocoso_rep01.mp4,jocoso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jocosoSm_Prog001.mp4,31123
pessoaT002_sinal-jogado_rep01.mp4,jogado,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jogadoSm_Prog001.mp4,28235
pessoaT002_sinal-jogador_rep01.mp4,jogador,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jogadorSm_Prog001.mp4,36311
pessoaT002_sinal-jogar-carta_rep01.mp4,jogar-carta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jogar3Sm_Prog001.mp4,37682
pessoaT002_sinal-jogar-fora_rep01.mp4,jogar-fora,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jogar2Sm_Prog001.mp4,30231
pessoaT002_sinal-jogar-futebol_rep01.mp4,jogar-futebol,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jogar4Sm_Prog001.mp4,40790
pessoaT002_sinal-jogo_rep01.mp4,jogo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jogoSm_Prog001.mp4,43701
pessoaT002_sinal-joia_rep01.mp4,joia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/joiaSm_Prog001.mp4,54012
pessoaT002_sinal-joquei-clube_rep01.mp4,joquei-clube,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/joque-clubeSm_Prog001.mp4,53430
pessoaT002_sinal-jornal_rep01.mp4,jornal,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jornalSm_Prog001.mp4,33001
pessoaT002_sinal-jornaleiro_rep01.mp4,jornaleiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jornaleiroSm_Prog001.mp4,36164
pessoaT002_sinal-jornalista_rep01.mp4,jornalista,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jornalistaSm_Prog001.mp4,37340
pessoaT002_sinal-jorrar_rep01.mp4,jorrar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jorrarSm_Prog001.mp4,30966
pessoaT002_sinal-jovem_rep01.mp4,jovem,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jovemSm_Prog001.mp4,29588
pessoaT002_sinal-juba_rep01.mp4,juba,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jubaSm_Prog001.mp4,49885
pessoaT002_sinal-judeu_rep01.mp4,judeu,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/judeuSm_Prog001.mp4,34783
pessoaT002_sinal-judicial_rep01.mp4,judicial,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/judicialSm_Prog001.mp4,31957
pessoaT002_sinal-judo_rep01.mp4,judo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/judoSm_Prog001.mp4,43211
pessoaT002_sinal-juiz_rep01.mp4,juiz,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juizSm_Prog001.mp4,33128
pessoaT002_sinal-juiz-esportivo_rep01.mp4,juiz-esportivo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juiz_esportivoSm_Prog001.mp4,32062
pessoaT002_sinal-juizo_rep01.mp4,juizo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juizoSm_Prog001.mp4,30285
pessoaT002_sinal-julgamento_rep01.mp4,julgamento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/julgamentoSm_Prog001.mp4,55375
pessoaT002_sinal-julgar_rep01.mp4,julgar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/julgarSm_Prog001.mp4,55375
pessoaT002_sinal-julho_rep01.mp4,julho,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/julhoSm_Prog001.mp4,34512
pessoaT002_sinal-jumento_rep01.mp4,jumento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jumentoSm_Prog001.mp4,47816
pessoaT002_sinal-junho_rep01.mp4,junho,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/junhoSm_Prog001.mp4,33469
pessoaT002_sinal-junta_rep01.mp4,junta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juntaSm_Prog001.mp4,51429
pessoaT002_sinal-juntar1_rep01.mp4,juntar1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juntarSm_Prog001.mp4,26107
pessoaT002_sinal-juntar2_rep01.mp4,juntar2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juntar2Sm_Prog001.mp4,25827
pessoaT002_sinal-juntar3_rep01.mp4,juntar3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juntar3Sm_Prog001.mp4,23784
pessoaT002_sinal-juntar4_rep01.mp4,juntar4,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juntar4Sm_Prog001.mp4,27883
pessoaT002_sinal-junto_rep01.mp4,junto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juntoSm_Prog001.mp4,24170
pessoaT002_sinal-juramento_rep01.mp4,juramento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juramentoSm_Prog001.mp4,27906
pessoaT002_sinal-jurar_rep01.mp4,jurar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jurarSm_Prog001.mp4,29387
pessoaT002_sinal-juri_rep01.mp4,juri,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juriSm_Prog001.mp4,35590
pessoaT002_sinal-juridico_rep01.mp4,juridico,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/juridicoSm_Prog001.mp4,48099
pessoaT002_sinal-juros_rep01.mp4,juros,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/jurosSm_Prog001.mp4,29301
pessoaT002_sinal-justica_rep01.mp4,justica,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/justicaSm_Prog001.mp4,45122
